Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
2,0.23299924034210925,10,96.6094,2,1,2,46.795472003175696
1,0.0,11,123.773,1,3,4,57.66863098773891
1,0.1303579840285972,9,95.741,1,3,4,31.07104761671225
1,0.2628474272272795,10,52.3324,2,1,2,36.032069049667406
1,0.3707306313214488,13,157.66299999999998,2,3,4,51.573937216388664
1,0.2279710244746029,6,103.699,1,1,1,20.317381721078135
1,0.0,5,109.1254,1,2,4,40.34700732396394
1,0.15786826786913194,14,153.4998,2,1,3,54.057341777042645
2,0.3806898934828714,13,100.8332,1,2,4,39.21731760332417
1,0.17421171889399403,8,37.0874,1,2,4,20.577871610057247
1,0.4756935788929676,6,163.221,1,3,1,18.062170412217906
1,0.22500040444408095,9,193.1162,1,2,4,50.014104010768804
1,0.15399714283063826,0,103.8332,3,1,4,41.75002275448482
1,0.3349292178953637,8,65.9168,3,1,4,30.96372070665927
1,0.2184951486875624,0,195.0136,1,1,1,13.943227746831075
1,0.3991294689696565,14,226.172,1,2,4,62.03486116692775
2,0.144876871860211,10,260.7936,1,2,4,68.54111758645317
1,0.13303860342021032,4,74.2012,2,1,2,35.92103005204611
1,0.0,4,60.1536,3,1,4,33.204891205965424
1,0.31089934705624583,6,216.9166,1,3,1,14.755222804146333
2,0.23413014756754413,6,194.282,2,1,3,39.30211190254285
2,0.2617462568977826,3,103.699,1,2,4,40.63476344215627
1,0.3546057529144162,8,122.473,1,2,4,36.809007049905595
2,0.2098170941558385,0,183.095,1,3,4,74.11376390387956
2,0.262210592844759,2,54.5614,2,1,2,41.389653296445964
2,0.15703567110691763,3,87.4172,1,1,1,13.357933971988333
2,0.19802637198110762,13,98.241,1,2,4,43.9410969366947
1,0.19064291489588592,6,122.3756,1,2,4,50.44489666953437
1,0.0924881181557934,8,116.9492,3,1,4,44.37833255091949
2,0.4123115387665012,4,155.963,2,1,2,67.36042606753612
1,0.385101045181651,8,108.3938,2,3,4,52.79241233359203
1,0.28620740207059636,1,177.637,2,3,4,57.89907598571846
1,0.17295670556529458,13,166.2816,3,1,4,50.16696123944523
2,0.25645924432548733,0,185.324,1,2,4,61.06128069406995
1,0.208690567587517,13,184.495,2,1,2,88.73040628781095
1,0.40489744010057654,9,117.0124,1,3,4,39.25125730470299
2,0.31574183441539705,13,50.9666,1,2,4,26.790528176950897
1,0.244609942561622,6,133.5284,1,1,1,16.23751212470679
1,0.4076451263047309,4,37.4506,1,2,4,32.59780360699168
1,0.34630915234801407,4,44.2744,1,2,4,24.26040395376796
2,0.240716380830221,5,131.531,1,2,4,37.790752837169045
2,0.2562212969290414,13,94.84100000000001,1,1,1,13.895394920620284
1,0.28328426182899746,9,168.679,2,1,2,70.16830481064794
2,0.19481472480282389,13,89.5856,1,3,4,38.65301023206343
2,0.25320682850191856,5,86.5566,2,3,4,34.406284309701334
1,0.2210017963727897,14,64.7168,2,1,2,55.38958746912636
1,0.15474695473578792,9,106.9964,1,2,4,42.28875500650261
2,0.30983896301143277,4,43.7086,2,1,2,35.96733796098899
1,0.2723557728413334,9,93.2462,3,1,4,31.90624076885273
2,0.2089997368419396,1,110.15700000000001,2,1,2,48.031208604406366
2,0.2885628579703216,5,32.9558,2,1,3,10.092938125243808
2,0.268016620753266,4,194.1794,1,2,4,57.58775737949864
2,0.0,0,197.21099999999998,3,1,4,59.45921291103675
2,0.25025115584148655,0,165.3184,2,3,4,40.63476344215627
1,0.20651045009877828,6,225.172,1,2,4,21.27778183928015
1,0.0,5,237.7906,1,2,4,34.473946684416624
1,0.18855858506045275,6,37.4506,1,2,4,28.230526031230802
1,0.3241426291002157,13,156.66299999999998,1,2,4,53.069143577035426
2,0.24680531801401687,2,173.8712,2,1,3,67.60215381184241
1,0.15775715514676347,9,147.5392,1,3,4,51.812214776054496
1,0.15554655573171655,4,36.1874,1,3,4,20.577871610057247
2,0.10684544913097609,13,74.0038,3,1,4,32.16602555492363
1,0.13425348040181304,8,95.9094,1,3,4,47.80194138316978
1,0.11179894453884616,6,188.0872,2,1,3,49.57956837246569
1,0.18985781785325564,12,107.5596,1,1,1,20.771095300922386
1,0.21120540239302593,8,145.976,1,3,1,24.20545393088095
1,0.4012341585657931,9,57.8562,1,2,4,25.5307305026707
1,0.23620665951661904,9,139.7496,3,1,4,62.866436196113426
2,0.3231800148524039,0,167.25,2,1,3,42.78960154056123
1,0.18079740595484217,8,140.9154,1,2,4,33.68268397856679
2,0.16416291603160563,10,197.71099999999998,2,1,2,70.07335442234802
1,0.20471772028820565,9,255.0014,1,2,4,76.58349822252833
1,0.20887934316250614,6,148.2418,2,3,4,40.231328588551484
1,0.0,4,175.1028,2,3,4,39.923992786293304
2,0.12162698713690148,3,88.5172,2,1,3,49.08018337374057
2,0.2567659147940006,2,183.0292,2,1,2,90.60526474769554
1,0.12583473288404914,1,228.5668,2,1,2,56.79027381515254
2,0.39966034954696217,5,34.3558,1,3,4,16.481698941553326
1,0.12216958295746122,8,143.4154,3,1,4,59.54313562452015
1,0.3207695761757963,0,141.947,3,1,4,63.30968330358319
1,0.14474753193059978,8,255.3672,1,3,4,27.69479373456318
2,0.0,4,55.8298,1,2,4,22.031073509931375
1,0.3287896074999938,6,233.3642,3,1,4,62.850548128079204
1,0.0,10,196.8426,1,3,1,24.356268187060184
1,0.27147322704089993,14,91.912,1,2,4,23.648932322622937
2,0.3023864811793014,15,64.3168,1,1,1,11.306352196884722
1,0.09788337448208455,13,64.95100000000001,1,3,4,40.55275576332637
1,0.18973042982083818,11,78.6618,1,3,1,8.975622541083153
2,0.35117784668170626,13,90.2514,3,1,4,31.210020826651174
2,0.33553660456051587,6,192.0478,2,3,4,39.369815849201025
2,0.14117513237110849,5,131.531,1,2,4,53.44419519461398
1,0.3553083998444168,9,124.6362,1,3,4,62.457363056728546
2,0.1757987912358899,3,227.6352,1,2,4,52.42539842480932
2,0.3230561607522754,6,177.1054,1,2,4,56.141759858415554
1,0.29561405413139613,8,125.073,1,1,1,19.22287699591297
2,0.23126136296407146,15,47.806000000000004,1,2,4,32.74046426060571
1,0.2707519436680003,3,155.0972,2,3,4,62.409374295853986
1,0.20741634940380183,9,196.9084,1,1,1,24.397237548542254
1,0.3629001928905522,4,89.4172,1,2,4,49.980812318328724
1,0.3013870567891063,11,192.2478,2,1,3,63.78639196568497
1,0.44582079359312077,9,250.7724,1,3,1,15.864186080603064
1,0.1622396406554206,5,77.6302,1,3,4,30.834435295623624
1,0.4197804962120084,0,158.8604,1,3,4,51.90208858995946
1,0.36879328762872027,6,171.7106,1,2,4,41.365517040162814
2,0.4144194493505342,10,48.8376,2,3,4,35.97659239005273
2,0.2855646161554334,13,49.8008,1,2,4,27.550172413253605
1,0.16604499089102326,14,86.6198,2,1,2,50.29288418852114
1,0.3831029848487218,10,102.3648,2,1,3,39.47115402417315
2,0.18620112781613327,3,141.8496,3,1,4,48.98513243832255
1,0.3101519627537443,13,210.8612,1,2,4,35.41704674305863
2,0.2917370219906963,3,215.7218,2,1,3,43.85768119725438
2,0.35543621087334365,3,184.0924,1,3,1,23.564320486701924
1,0.11221536882263498,9,123.3414,2,1,2,68.93340699544743
2,0.2314667362711109,0,122.2072,2,1,2,59.60460384903166
1,0.2777925574956968,13,160.6236,2,1,3,40.14020428448266
1,0.18054854748792637,11,163.621,1,1,1,28.558798994355488
1,0.14691484268105792,6,179.5976,2,1,3,46.61728434819
1,0.28089766641964115,0,177.637,1,2,4,65.07294368629715
1,0.3023437596511626,8,121.37299999999999,1,3,1,19.22287699591297
1,0.2902505055981815,8,164.6526,1,3,1,25.64781472172629
2,0.5305747016207991,1,33.8874,1,1,1,5.940319856708054
1,0.11264691296258411,8,39.7506,2,1,3,15.08985089389554
2,0.30780109486484936,13,63.1168,1,1,1,13.84739686728159
1,0.21563111324667414,0,149.6708,1,1,1,17.347668431233057
1,0.27569103721376215,4,166.1158,1,2,4,34.20249406110613
1,0.0,2,232.7326,2,1,3,60.7990263079928
2,0.0,5,139.5838,2,1,3,67.04835270161378
1,0.23180233821081273,3,49.8008,1,1,1,17.42425895124381
1,0.1838692578981054,9,258.9962,1,1,1,16.0933588787425
1,0.14415975860135172,1,198.3742,2,1,3,50.872041437316035
2,0.2513437705613568,4,86.1856,3,1,4,38.65301023206343
1,0.3399465825684971,5,96.0094,1,2,4,41.39769558803968
2,0.2761850846805453,13,85.1908,1,2,4,25.906107388027248
2,0.11056078418679925,6,57.1904,2,3,4,40.5034714561604
2,0.10686112950928416,5,91.0488,2,1,3,40.371752500975234
2,0.3625717129065642,2,90.5804,2,1,3,13.555840069873943
1,0.14793028087582338,5,263.791,2,3,4,70.68825220643103
1,0.11228479861495055,13,139.81799999999998,1,3,4,37.392245185332214
2,0.15824581511054248,6,218.7508,1,2,4,57.059284958716404
1,0.13760348469424746,8,237.75900000000001,2,3,4,59.54313562452015
1,0.14626108846853286,6,182.0976,2,1,2,78.468582247929
1,0.20358984257570417,6,116.5466,1,2,4,53.18193678308454
1,0.1685086555640392,13,91.7146,3,1,4,49.62654733104047
2,0.40647474337282014,6,172.0764,3,1,4,66.8295323939948
1,0.19007280447239158,4,117.4782,1,2,4,45.0114363245609
2,0.13884503952248348,5,82.8592,2,1,3,41.63824203781903
1,0.24006228150211353,6,123.9046,2,1,3,33.47448879370677
1,0.31018128892633096,13,207.2612,1,3,4,66.25922728194165
1,0.15616652650296092,0,92.4462,1,3,1,13.604866776267968
1,0.1471298576088484,6,109.5228,1,2,4,31.538947350854944
2,0.14687969566961936,12,184.6582,1,3,4,70.81999293984715
1,0.25578156305723054,14,145.8128,1,2,4,49.44509682465998
2,0.21648632982246246,6,170.5422,1,2,4,39.395174831443505
2,0.0,6,238.6564,3,1,4,59.79419704285692
1,0.2951314842574408,4,96.041,3,1,4,29.476583926907132
1,0.13319917417161414,8,129.6626,1,2,4,42.85179576167141
1,0.10311523650751134,3,82.5908,3,1,4,38.85916108204087
2,0.17639750848580601,3,55.263999999999996,2,1,2,39.30211190254285
2,0.23815459264939653,13,62.9168,1,2,4,37.49892798467711
1,0.28272103742028115,3,219.7456,1,3,1,29.735204724366707
1,0.15654206463439785,1,102.9332,3,1,4,42.96041899237017
1,0.19570876321718453,5,261.2594,1,1,1,32.35177893099544
1,0.1571430144804407,9,144.1102,2,3,4,41.82968324049323
1,0.10290809006098597,3,84.6908,2,1,2,60.7552071842406
2,0.4365421377141043,1,138.7838,1,1,1,16.762088175403445
2,0.0,13,177.4028,1,3,4,62.42004165330235
1,0.12971795558055946,7,179.166,1,3,4,55.281298826999354
1,0.2973114780831712,5,194.7452,2,1,2,76.6312990885578
1,0.0,9,145.6418,3,1,4,58.174405024890454
1,0.36025487782957216,0,78.2328,2,1,2,31.68637562107727
2,0.0,13,262.89099999999996,1,3,1,28.08866319353771
1,0.0,13,156.16299999999998,1,3,4,53.069143577035426
1,0.24179592221540874,4,145.3128,1,2,4,43.23848285960089
2,0.23187326710942768,6,163.1526,1,2,4,42.5320890622598
2,0.10480391214072116,13,55.4588,2,1,3,18.53517736629461
1,0.20061211827803424,5,54.9298,2,3,4,36.71845584988562
1,0.1313518366830095,4,51.435,1,2,4,22.34614060637765
1,0.2631182034751682,13,112.1228,2,3,4,34.867618215186425
1,0.27321807956282834,13,253.3724,2,1,3,27.47757631233148
1,0.17476409528275538,8,193.1162,2,3,4,51.90208858995946
1,0.08578875800476424,5,60.1536,2,3,4,22.136594137310283
1,0.24482651408701633,6,149.1366,2,3,4,65.05247727796383
1,0.0,8,149.2708,1,2,4,49.06661594200276
2,0.2210443100376031,5,260.2278,2,1,3,64.53870776518538
1,0.391687901268344,8,86.4224,1,2,4,22.612704393769445
1,0.2778839847850178,8,56.493,1,2,4,22.568495740744442
1,0.36748776850393267,9,98.57,1,2,4,49.96748943062879
2,0.382222620994624,4,196.1794,2,3,4,54.09427881024018
1,0.1647967080981899,11,50.2666,2,1,3,28.64027932824678
2,0.283453802232392,0,195.71099999999998,2,1,2,74.1586677334484
2,0.1288279666842569,6,48.3034,1,3,4,27.88645549366215
1,0.2903733648253572,14,263.39099999999996,1,2,4,79.446736874462
1,0.27711310145859214,13,161.0236,3,1,4,60.87563387760328
1,0.11515841263233877,3,108.0254,1,2,4,27.56225317349799
2,0.0,6,165.5526,2,1,3,44.42331820114297
2,0.1119312780236159,10,195.111,1,2,4,61.08853411238479
1,0.05998064687880583,7,153.8998,2,3,4,54.057341777042645
1,0.18010731523178064,8,163.0526,1,2,4,47.98266770407832
1,0.4165658027250917,6,92.0462,1,3,1,16.662490810200016
1,0.20276265435232396,14,142.0154,2,1,3,29.170059993081946
1,0.2987365126662625,3,139.2496,2,1,2,44.45328334330323
1,0.10742263262460104,4,163.5526,1,3,4,47.98266770407832
1,0.21657324396148292,13,110.65700000000001,1,3,1,25.673760924336737
1,0.3764120574583125,1,126.9994,1,2,4,42.41452109832198
1,0.22814744355350555,9,142.247,1,2,4,44.766706378736416
1,0.31028888152816564,14,167.3158,1,2,4,42.875095335170975
2,0.218021943849696,13,96.9068,1,2,4,38.18510180685656
1,0.21213080870066942,8,140.4838,1,2,4,41.058563053277936
1,0.3590065876832903,1,87.6856,1,3,4,38.65301023206343
1,0.34677990570389167,7,39.2506,1,1,1,8.712129475621905
1,0.0,14,261.291,1,3,1,28.08866319353771
1,0.3711547305370093,7,161.8578,2,1,3,59.414405660580336
1,0.3064532704997615,4,198.7426,1,2,4,34.444964798936866
2,0.2743849139438974,4,115.3176,2,3,4,23.928811086219895
1,0.3163157046369971,13,113.3544,2,1,3,58.88536660325721
1,0.07785605307232059,5,188.9898,1,2,4,65.59775453473999
2,0.2316625045189661,6,223.0088,2,3,4,25.906107388027248
1,0.16184633761688894,5,79.0302,2,1,2,43.606476583186584
2,0.2756863997370926,13,83.4908,1,2,4,22.435347111199327
1,0.28303994594403104,8,94.6436,2,1,2,63.76029171827871
1,0.20770549342759329,6,90.4172,2,1,3,35.341771319502364
1,0.15580768594648983,4,45.3718,1,2,4,24.789784186232843
1,0.1758767466153499,13,51.5008,2,1,3,24.641623323149798
2,0.13075378388406203,0,178.137,1,2,4,56.35482233136753
1,0.415159597022639,6,50.8692,1,2,4,28.0768089354898
2,0.4310732710340552,0,78.5328,1,2,4,26.364658162016816
2,0.3911371818173261,6,253.7382,1,2,4,47.655469780498436
1,0.0,1,85.5566,2,3,4,43.13055993144536
2,0.3793383160188277,4,240.6222,3,1,4,53.55619852080616
1,0.1945381350789608,0,75.5354,1,2,4,44.228049923097444
2,0.418137417603352,6,142.8786,1,3,1,20.819121018909517
2,0.5279494691729503,6,63.2194,1,3,1,15.737776208854923
1,0.3398543791096416,14,161.1236,2,1,3,25.386894256682915
1,0.12161060808991953,5,97.7384,1,1,1,9.926650996181944
1,0.18422344856179412,11,132.5284,1,2,4,36.308180896321424
1,0.1621721215252486,5,79.4302,3,1,4,41.75002275448482
1,0.39924232866769027,11,105.6938,1,3,1,14.641980740323353
1,0.0,13,88.28299999999999,1,3,4,42.39882073831771
1,0.0,4,182.5292,3,1,4,52.31097399207933
2,0.3221463487298902,6,175.6054,1,3,4,49.51237825029212
2,0.2133608539540466,0,35.0874,1,2,4,18.78494077712251
1,0.30875788734864734,5,125.5678,2,1,2,50.43169638233479
2,0.0,13,179.766,2,1,3,55.281298826999354
1,0.32476484569608205,13,165.6868,1,2,4,55.78484740500775
2,0.17589421252559734,6,121.0072,1,2,4,45.63575790977948
1,0.16178577193313384,0,127.102,2,1,2,58.442741208810524
2,0.40083819054576125,3,254.7014,1,2,4,59.749641003105616
2,0.2650342525033321,13,65.7484,3,1,4,19.786116344548265
2,0.19573957443501303,6,109.95700000000001,2,1,2,67.11286761866162
2,0.41297486364184444,3,113.8834,2,3,4,37.177961213600724
1,0.2465645899150971,0,233.6616,2,3,4,50.77378851336583
1,0.19091032187914828,13,90.3488,2,3,4,31.560050697044197
1,0.24736237992063387,14,94.0436,1,2,4,33.68268397856679
1,0.23427509684129894,0,195.3452,3,1,4,41.97269112172818
2,0.16144499372851423,0,241.8196,1,3,4,64.01041477759694
2,0.1610488963017133,5,164.921,2,3,4,51.0875327257052
1,0.18960412706478727,6,132.9284,1,2,4,57.40827466489478
1,0.21252975791639156,4,242.9854,2,1,3,46.63870281214948
1,0.21835287953219212,9,181.46599999999998,3,1,4,61.44172849131118
1,0.24251213165530502,8,111.6544,1,2,4,39.57223268909653
2,0.13662942947988915,13,112.9544,1,2,4,53.927862928174704
1,0.29605184343286906,13,221.5798,3,1,4,74.22597254330859
1,0.43627681579474287,13,159.4578,1,3,1,12.667193848678561
2,0.21252245998952674,6,118.4808,2,1,3,40.5034714561604
1,0.19845784942904124,13,164.8526,2,1,2,51.29562944345258
2,0.10447481993284315,13,183.8608,1,2,4,50.72130913137002
1,0.1849407797106955,0,43.3086,2,1,2,24.990406159164362
2,0.2920073920297224,13,229.7668,2,3,4,62.579833812499054
2,0.2904388283270679,3,215.5218,2,1,2,70.11135000839735
1,0.16902997367331038,6,40.8454,3,1,4,24.232944517742784
1,0.1933488505267099,14,179.7634,2,1,3,42.63371904959735
1,0.20580124392238255,6,227.27200000000002,2,1,2,83.77071087199869
1,0.20835232900066175,15,39.4164,2,1,3,12.4284190466849
2,0.2384793324378446,13,231.1984,1,3,4,71.39583181110785
2,0.22709888374890794,0,79.8644,3,1,4,28.029341768939204
1,0.1269370670844415,4,248.8092,1,2,4,77.30602046412686
1,0.22868212435605892,10,242.9512,3,1,4,69.620571672459
1,0.31165344053932725,6,234.4958,2,1,3,40.44589719613103
2,0.27800101798374766,5,172.4106,2,3,4,65.40462521871065
1,0.2159950740179044,8,98.6384,1,2,4,44.393332832757665
1,0.16660570218332865,8,62.5168,2,3,4,39.16635290654467
1,0.0,6,186.7898,1,1,1,23.691124920526676
1,0.0,9,94.1462,1,3,4,28.860280663915933
1,0.05978877821129982,7,154.6998,2,1,2,56.83129243647376
2,0.3425401436328303,0,164.12099999999998,1,2,4,52.65982339507037
2,0.28580540232822754,6,92.3488,3,1,4,34.3093923000685
1,0.2815346230927912,13,81.825,1,3,1,9.122773701018787
1,0.17438541510114886,4,256.0672,3,1,4,45.22540878753889
1,0.264459520531971,8,264.8884,1,2,4,53.989558249720844
1,0.19464244912145962,14,190.4188,2,3,4,30.856020482233284
2,0.48495691045700134,3,41.548,1,3,1,8.938456242551059
1,0.3509301169748758,7,175.2396,2,1,3,45.75232453110989
2,0.2730661055495537,6,186.8556,3,1,4,85.57142279990441
2,0.4112635493208704,1,35.2874,1,2,4,19.70181209939837
2,0.0,10,182.0608,2,1,2,87.85188444194011
1,0.09710618929810808,0,71.33800000000001,1,2,4,33.14468283148897
1,0.2666020855132233,8,44.9086,3,1,4,28.336457082705312
1,0.26501755790890535,7,34.9532,1,2,4,23.22279052999445
1,0.20895801492165836,13,217.185,1,1,1,20.80312476528466
2,0.24312735757211693,10,199.3426,1,3,1,19.886809698893387
1,0.0,14,190.453,1,1,1,19.480913736270175
1,0.20572932702947336,8,150.9024,1,1,1,17.42425895124381
1,0.11250552875303506,8,36.3506,2,3,4,29.54426847968993
1,0.221038288538434,1,61.0194,2,3,4,32.44425681072075
1,0.30030822000071855,3,140.2496,1,2,4,51.786507895396845
1,0.12323208186182688,9,144.947,2,3,4,58.61337731269202
2,0.0,4,194.2794,2,3,4,65.51142495778885
1,0.3943880994654884,10,159.7578,2,1,2,25.334387697357123
1,0.22913325598873682,9,190.85299999999998,1,3,4,66.06299266609105
1,0.41544781260707103,6,114.8518,1,3,4,46.510044076521794
1,0.3447726134715459,13,229.4694,1,2,4,77.055852470789
1,0.1940094636866975,8,98.4042,2,3,4,37.267395938004576
2,0.14502270856662414,3,164.7184,1,3,1,22.256576556155263
1,0.26451468390242533,11,83.9908,1,3,1,12.953053694013624
1,0.29658626906854607,1,193.3794,1,2,4,65.51142495778885
2,0.20948782064836133,1,108.757,1,2,4,43.21537920694437
1,0.2533061053350274,7,229.9694,2,3,4,67.58245334404485
1,0.0,4,51.235,1,3,1,7.066470123052952
2,0.0,0,165.5868,2,1,2,73.51846298719798
2,0.16100099378575278,10,101.9674,1,2,4,41.61424996320371
1,0.15406126054268152,0,103.2332,1,3,4,42.96041899237017
2,0.23220952607505146,0,123.0072,2,3,4,44.273188274620566
1,0.34752116913937775,11,143.447,2,1,3,47.85762217243979
1,0.34466171530937406,13,229.9694,3,1,4,65.87122740620521
1,0.18632712899628975,3,179.4344,2,1,2,77.88947040518377
1,0.20450683607156023,5,108.0912,1,2,4,44.33330125312123
1,0.40586274404039596,10,98.4042,1,1,1,9.960130521233143
1,0.4175358044527439,8,184.0608,2,1,2,80.19743138031292
2,0.07934401048598438,0,122.4098,2,1,2,61.121222173644405
2,0.3057180825531915,5,189.1214,2,1,2,47.55057097448989
1,0.2598464257980086,6,211.3586,1,3,1,20.54549098950911
1,0.40147490955226584,14,165.3158,1,1,1,18.282002078547087
1,0.23086114441369296,5,59.6904,1,3,4,30.617746487943883
2,0.4018387972807006,6,62.9168,1,2,4,32.96339788310665
1,0.20430522264494366,4,98.3042,1,3,1,14.085751666134115
1,0.553663117789148,14,147.3102,1,3,1,17.07689667357626
1,0.2815914647143979,14,111.286,2,1,3,47.57856660304091
1,0.21088536459413204,5,43.3454,1,2,4,30.3776035921203
1,0.27169117946668786,0,253.4724,1,2,4,44.870694222398654
2,0.10990912609970112,3,164.4184,1,2,4,51.39936186374302
1,0.16911017119026284,9,150.4708,1,3,4,47.50854659953301
2,0.27738900122391297,6,257.133,2,1,2,86.21865807352837
2,0.23469984874302754,13,114.7518,1,1,1,21.340271788334842
2,0.40260782282514085,3,182.5266,2,1,3,35.93029640846287
1,0.15667210345176322,5,34.619,1,3,1,6.051363482720237
1,0.34465025170453595,0,108.5596,2,1,2,41.54219060184477
2,0.2298609927760689,3,86.6224,1,2,4,40.23960238372144
1,0.19465154507478227,10,64.7826,1,2,4,30.069193537572637
1,0.15029178620270636,10,143.7812,1,2,4,44.66247642036881
